Dataset;Name;Test Index;P.1;P.2;P.3;Cost;Accuracy;Nof.Feature;Time;Feature.Selection;MAB.rewards;MAB.visits
soybean-large-preprocessed;DPSO (Grid Search);2;1.0;0.5;;0.13242876495005176;0.8697514542570068;30;8.956878185272217;1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0;;
soybean-large-preprocessed;DPSO (Grid Search);3;1.0;0.5;;0.12412891635215104;0.9021681649920679;32;8.948191404342651;1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1;;
soybean-large-preprocessed;DPSO (Grid Search);4;1.0;0.5;;0.13203874155154552;0.889264939185616;35;8.940704345703125;1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0;;
soybean-large-preprocessed;DPSO (Grid Search);5;1.0;0.5;;0.13975001992132885;0.8401903754627181;31;8.954935789108276;1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0;;
soybean-large-preprocessed;DPSO (Grid Search);6;1.0;0.5;;0.13314054316408647;0.8924907456372289;34;8.957785844802856;0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0;;
soybean-large-preprocessed;DPSO (Grid Search);7;1.0;0.5;;0.12183224067862913;0.9250661025912216;34;8.936805725097656;0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0;;
soybean-large-preprocessed;DPSO (Grid Search);8;1.0;0.5;;0.12521831603196096;0.8924907456372291;24;8.780957698822021;1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0;;
soybean-large-preprocessed;DPSO (Grid Search);9;1.0;0.5;;0.13278465405706916;0.8762030671602327;32;8.971566915512085;1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0;;
soybean-large-preprocessed;DPSO (Grid Search);10;1.0;0.5;;0.129911810088161;0.9121099947117928;39;8.938350915908813;1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0;;
soybean-large-preprocessed;DPSO (Grid Search);1;1.0;1.0;;0.13059878443673342;0.8599153886832364;29;8.849561214447021;1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0;;
soybean-large-preprocessed;DPSO (Grid Search);2;1.0;1.0;;0.12999248060386975;0.8695928080380751;32;8.903872728347778;1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0;;
soybean-large-preprocessed;DPSO (Grid Search);3;1.0;1.0;;0.12777247669204525;0.8664727657324167;36;8.949318170547485;1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0;;
soybean-large-preprocessed;DPSO (Grid Search);4;1.0;1.0;;0.13297079895394914;0.889264939185616;32;8.874905824661255;1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0;;
