Dataset;Name;Test Index;P.1;P.2;P.3;Cost;Accuracy;Nof.Feature;Time;Feature.Selection;MAB.rewards;MAB.visits
soybean-large-preprocessed;DPSO (Random Search);6;1.784048275520075;2.1451764550087784;;0.1343943553820186;0.898995240613432;40;9.012179851531982;1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1;;
soybean-large-preprocessed;DPSO (Random Search);7;1.784048275520075;2.1451764550087784;;0.11555384916294195;0.8828133262823903;25;8.644147396087646;1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1;;
soybean-large-preprocessed;DPSO (Random Search);8;1.784048275520075;2.1451764550087784;;0.13816512246184165;0.9022210470650449;37;8.89277172088623;0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0;;
soybean-large-preprocessed;DPSO (Random Search);9;1.784048275520075;2.1451764550087784;;0.12616277536709564;0.8661554732945532;28;8.843797445297241;1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);10;1.784048275520075;2.1451764550087784;;0.11924394572705607;0.8926493918561608;29;8.728288888931274;1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0;;
soybean-large-preprocessed;DPSO (Random Search);1;0.5451808674037935;1.5786828237504014;;0.13203874155154552;0.8859862506610259;35;8.897263288497925;1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1;;
soybean-large-preprocessed;DPSO (Random Search);2;0.5451808674037935;1.5786828237504014;;0.13656782306962317;0.8825489159175038;36;9.007972240447998;1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);3;0.5451808674037935;1.5786828237504014;;0.1287976065428888;0.9152829190904284;33;8.945169687271118;1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0;;
soybean-large-preprocessed;DPSO (Random Search);4;0.5451808674037935;1.5786828237504014;;0.12630238403975583;0.889423585404548;28;8.889783143997192;1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);5;0.5451808674037935;1.5786828237504014;;0.1281749020232827;0.9088841882601798;38;8.977485179901123;1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1;;
soybean-large-preprocessed;DPSO (Random Search);6;0.5451808674037935;1.5786828237504014;;0.12142981534739172;0.898995240613432;32;8.89816951751709;0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);7;0.5451808674037935;1.5786828237504014;;0.13780923335482412;0.9056583818085668;35;9.023949384689331;0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);8;0.5451808674037935;1.5786828237504014;;0.13124629282180186;0.9022739291380221;38;9.025413513183594;0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);9;0.5451808674037935;1.5786828237504014;;0.12158715762479819;0.8827604442094129;27;8.97651195526123;1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0;;
soybean-large-preprocessed;DPSO (Random Search);10;0.5451808674037935;1.5786828237504014;;0.1360257890657258;0.8663141195134848;34;8.955768346786499;1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);1;0.6971479430157714;1.6446164364147613;;0.1292465680983461;0.8891591750396615;35;8.908900499343872;1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1;;
soybean-large-preprocessed;DPSO (Random Search);2;0.6971479430157714;1.6446164364147613;;0.12341713813811651;0.8536753040719196;28;8.852520942687988;1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1;;
soybean-large-preprocessed;DPSO (Random Search);3;0.6971479430157714;1.6446164364147613;;0.12920003187412618;0.8891591750396615;35;8.892565965652466;1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0;;
soybean-large-preprocessed;DPSO (Random Search);4;0.6971479430157714;1.6446164364147613;;0.1273576494280768;0.8957165520888418;27;8.841125965118408;1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);5;0.6971479430157714;1.6446164364147613;;0.12417545257637114;0.9152829190904284;32;8.82001543045044;1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);6;0.6971479430157714;1.6446164364147613;;0.1267172113037242;0.8892120571126387;37;8.994560241699219;1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0;;
soybean-large-preprocessed;DPSO (Random Search);7;0.6971479430157714;1.6446164364147613;;0.1311408184406308;0.8792702273929137;31;8.968229055404663;1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);8;0.6971479430157714;1.6446164364147613;;0.12999248060386975;0.8858804865150713;32;8.971502780914307;1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1;;
soybean-large-preprocessed;DPSO (Random Search);9;0.6971479430157714;1.6446164364147613;;0.13061118636946456;0.8890534108937069;36;8.990093469619751;1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1;;
soybean-large-preprocessed;DPSO (Random Search);10;0.6971479430157714;1.6446164364147613;;0.13860168208456777;0.889264939185616;32;8.969549179077148;0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);1;0.5858365821385976;2.4706732897589125;;0.115705859768333;0.9055526176626124;32;8.823638916015625;1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1;;
soybean-large-preprocessed;DPSO (Random Search);2;0.5858365821385976;2.4706732897589125;;0.11790946299341512;0.886039132734003;30;8.874324321746826;1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);3;0.5858365821385976;2.4706732897589125;;0.11814214411451501;0.8991010047593866;30;8.92638087272644;1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);4;0.5858365821385976;2.4706732897589125;;0.1360257890657258;0.8990481226864093;34;8.957536935806274;0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);5;0.5858365821385976;2.4706732897589125;;0.12586582441702948;0.8958751983077736;33;8.837183475494385;1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0;;
soybean-large-preprocessed;DPSO (Random Search);6;0.5858365821385976;2.4706732897589125;;0.10903744485413967;0.8957165520888418;28;8.798971176147461;1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1;;
soybean-large-preprocessed;DPSO (Random Search);7;0.5858365821385976;2.4706732897589125;;0.12616277536709564;0.876044420941301;28;8.812376976013184;0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);8;0.5858365821385976;2.4706732897589125;;0.12408238012793116;0.8891062929666843;32;8.865011215209961;1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1;;
soybean-large-preprocessed;DPSO (Random Search);9;0.5858365821385976;2.4706732897589125;;0.1283951812116514;0.8860920148069804;31;8.898280620574951;1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);10;0.5858365821385976;2.4706732897589125;;0.11307102859254005;0.8630354309888947;27;8.862606763839722;1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);1;0.9058898967296312;2.1646392598543063;;0.11680766138087398;0.8827075621364358;31;8.93954849243164;1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);2;0.9058898967296312;2.1646392598543063;;0.1139565497707236;0.8499206768905341;24;8.699238300323486;1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);3;0.9058898967296312;2.1646392598543063;;0.1291069594256863;0.8761501850872554;35;8.981079339981079;1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);4;0.9058898967296312;2.1646392598543063;;0.13225502198590294;0.8629825489159174;37;8.890444040298462;1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1;;
soybean-large-preprocessed;DPSO (Random Search);5;0.9058898967296312;2.1646392598543063;;0.11790946299341512;0.8957694341618192;30;8.994351625442505;1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);6;0.9058898967296312;2.1646392598543063;;0.13613126344689702;0.8891062929666843;41;9.020723342895508;1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0;;
soybean-large-preprocessed;DPSO (Random Search);7;0.9058898967296312;2.1646392598543063;;0.1270948327694993;0.8500264410364886;25;8.765348434448242;1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1;;
soybean-large-preprocessed;DPSO (Random Search);8;0.9058898967296312;2.1646392598543063;;0.12288750606695009;0.8925965097831835;33;8.937551259994507;1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0;;
soybean-large-preprocessed;DPSO (Random Search);9;0.9058898967296312;2.1646392598543063;;0.11690073382931407;0.8860920148069805;31;8.873504400253296;1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0;;
soybean-large-preprocessed;DPSO (Random Search);10;0.9058898967296312;2.1646392598543063;;0.1378557695790441;0.8700158646218931;35;8.931276798248291;0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0;;
soybean-large-preprocessed;DPSO (Random Search);1;0.7390237129071726;2.197811406867453;;0.125370326637352;0.876044420941301;31;8.843643188476562;1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0;;
soybean-large-preprocessed;DPSO (Random Search);2;0.7390237129071726;2.197811406867453;;0.13030183348666727;0.8728186144896879;34;8.968132495880127;1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0;;
soybean-large-preprocessed;DPSO (Random Search);3;0.7390237129071726;2.197811406867453;;0.12101498808342334;0.8727128503437335;23;8.739554166793823;1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0;;
